Wed Jun  2 11:05:12 EDT 1993
Astronomical silicate                   
Computed by B.T.Draine (cf Laor, A., & Draine, B.T. 1993, ApJ 402,441)
  21 1.000E-03 1.000E+01 = NRAD, a_1 (micron), a_NRAD (micron)
 241 1.000E+03 1.000E-03 = NWAV, w_1 (micron), w_NWAV (micron)

1.000E-03 = radius(micron) Astronomical silicate                   
w(micron)  Q_abs     Q_sca     g=<cos>
1.884E-03 9.878E-01 1.012E+00  1.00E+00
1.778E-03 9.849E-01 1.015E+00  1.00E+00
1.679E-03 9.811E-01 1.019E+00  1.00E+00
1.585E-03 9.921E-01 1.008E+00  1.00E+00
1.496E-03 9.900E-01 1.010E+00  1.00E+00
1.413E-03 9.895E-01 1.010E+00  1.00E+00
1.334E-03 9.866E-01 1.013E+00  1.00E+00
1.259E-03 9.827E-01 1.017E+00  1.00E+00
1.189E-03 9.775E-01 1.022E+00  1.00E+00
1.122E-03 9.703E-01 1.030E+00  1.00E+00
1.059E-03 9.605E-01 1.039E+00  1.00E+00
1.000E-03 9.473E-01 1.052E+00  1.00E+00

3.981E+00 = radius(micron) Astronomical silicate                   
w(micron)  Q_abs     Q_sca     g=<cos>
1.000E+03 5.467E-04 6.358E-07  3.17E-04
9.441E+02 6.136E-04 8.005E-07  3.56E-04
8.913E+02 6.887E-04 1.008E-06  3.99E-04
8.414E+02 7.731E-04 1.269E-06  4.48E-04
7.943E+02 8.678E-04 1.598E-06  5.02E-04
7.499E+02 9.742E-04 2.011E-06  5.64E-04
7.079E+02 1.094E-03 2.533E-06  6.32E-04
6.683E+02 1.228E-03 3.189E-06  7.09E-04
6.310E+02 1.379E-03 4.015E-06  7.96E-04
5.957E+02 1.548E-03 5.056E-06  8.93E-04
5.623E+02 1.738E-03 6.367E-06  1.00E-03
5.309E+02 1.952E-03 8.017E-06  1.12E-03
5.012E+02 2.192E-03 1.010E-05  1.26E-03
4.732E+02 2.463E-03 1.271E-05  1.41E-03
4.467E+02 2.768E-03 1.601E-05  1.59E-03
4.217E+02 3.110E-03 2.016E-05  1.78E-03
3.981E+02 3.496E-03 2.539E-05  2.00E-03
3.758E+02 3.929E-03 3.199E-05  2.24E-03
3.548E+02 4.418E-03 4.029E-05  2.51E-03
3.350E+02 4.970E-03 5.075E-05  2.82E-03
3.162E+02 5.593E-03 6.393E-05  3.16E-03
2.985E+02 6.295E-03 8.054E-05  3.55E-03
2.818E+02 7.087E-03 1.015E-04  3.98E-03
2.661E+02 7.981E-03 1.279E-04  4.46E-03
2.512E+02 8.993E-03 1.612E-04  5.00E-03
2.371E+02 1.014E-02 2.032E-04  5.61E-03
2.239E+02 1.144E-02 2.561E-04  6.29E-03
2.113E+02 1.292E-02 3.229E-04  7.05E-03
1.995E+02 1.460E-02 4.071E-04  7.90E-03
1.884E+02 1.650E-02 5.135E-04  8.86E-03
1.778E+02 1.866E-02 6.478E-04  9.93E-03
1.679E+02 2.114E-02 8.174E-04  1.11E-02
1.585E+02 2.397E-02 1.032E-03  1.25E-02
1.496E+02 2.722E-02 1.303E-03  1.40E-02
1.413E+02 3.094E-02 1.645E-03  1.56E-02
1.334E+02 3.523E-02 2.079E-03  1.75E-02
1.259E+02 4.018E-02 2.628E-03  1.96E-02
1.189E+02 4.590E-02 3.323E-03  2.19E-02
1.122E+02 5.253E-02 4.206E-03  2.45E-02
1.059E+02 6.027E-02 5.324E-03  2.73E-02
1.000E+02 6.931E-02 6.744E-03  3.05E-02
9.441E+01 7.991E-02 8.548E-03  3.40E-02
8.913E+01 9.237E-02 1.084E-02  3.78E-02
8.414E+01 1.071E-01 1.376E-02  4.21E-02
7.943E+01 1.245E-01 1.749E-02  4.67E-02
7.499E+01 1.450E-01 2.224E-02  5.17E-02
7.079E+01 1.696E-01 2.830E-02  5.71E-02
6.683E+01 1.988E-01 3.603E-02  6.29E-02
6.310E+01 2.336E-01 4.592E-02  6.90E-02
5.957E+01 2.749E-01 5.856E-02  7.54E-02
5.623E+01 3.240E-01 7.469E-02  8.21E-02
5.309E+01 3.820E-01 9.527E-02  8.89E-02
5.012E+01 4.500E-01 1.215E-01  9.59E-02
4.732E+01 5.295E-01 1.547E-01  1.03E-01
4.467E+01 6.215E-01 1.966E-01  1.10E-01
4.217E+01 7.265E-01 2.491E-01  1.17E-01
3.981E+01 8.422E-01 3.133E-01  1.24E-01
3.758E+01 9.686E-01 3.914E-01  1.32E-01
3.548E+01 1.105E+00 4.866E-01  1.40E-01
3.350E+01 1.246E+00 5.971E-01  1.48E-01
3.162E+01 1.386E+00 7.186E-01  1.57E-01
2.985E+01 1.511E+00 8.440E-01  1.67E-01
2.818E+01 1.612E+00 9.632E-01  1.79E-01
2.661E+01 1.684E+00 1.069E+00  1.94E-01
2.512E+01 1.726E+00 1.152E+00  2.11E-01
2.371E+01 1.735E+00 1.200E+00  2.34E-01
2.239E+01 1.725E+00 1.220E+00  2.60E-01
2.113E+01 1.702E+00 1.204E+00  2.93E-01
1.995E+01 1.678E+00 1.162E+00  3.31E-01
1.884E+01 1.648E+00 1.072E+00  3.79E-01
1.778E+01 1.604E+00 9.868E-01  4.35E-01
1.679E+01 1.550E+00 9.608E-01  4.92E-01
1.585E+01 1.505E+00 1.041E+00  5.44E-01
1.496E+01 1.485E+00 1.250E+00  5.78E-01
1.413E+01 1.537E+00 1.512E+00  5.99E-01
1.334E+01 1.655E+00 1.508E+00  6.29E-01
1.259E+01 1.638E+00 1.428E+00  6.37E-01
1.189E+01 1.588E+00 1.374E+00  6.43E-01
1.122E+01 1.552E+00 1.331E+00  6.56E-01
1.059E+01 1.529E+00 1.286E+00  6.73E-01
1.000E+01 1.501E+00 1.184E+00  7.01E-01
9.441E+00 1.433E+00 1.053E+00  7.25E-01
8.913E+00 1.298E+00 7.683E-01  7.66E-01
8.414E+00 1.179E+00 5.602E-01  8.04E-01
7.943E+00 9.229E-01 4.739E-01  8.30E-01
7.499E+00 6.787E-01 1.323E+00  8.30E-01
7.079E+00 6.737E-01 2.275E+00  8.17E-01
6.683E+00 7.199E-01 2.770E+00  8.11E-01
6.310E+00 7.596E-01 2.882E+00  7.99E-01
5.957E+00 8.177E-01 2.972E+00  7.83E-01
5.623E+00 7.728E-01 2.742E+00  7.59E-01
5.309E+00 8.584E-01 2.394E+00  7.24E-01
5.012E+00 8.432E-01 2.117E+00  6.96E-01
4.732E+00 8.555E-01 1.633E+00  6.28E-01
4.467E+00 9.143E-01 1.442E+00  6.21E-01
4.217E+00 8.821E-01 1.205E+00  5.85E-01
3.981E+00 9.348E-01 1.230E+00  6.39E-01
3.758E+00 9.228E-01 1.287E+00  7.03E-01
3.548E+00 9.360E-01 1.537E+00  7.62E-01
3.350E+00 9.504E-01 1.668E+00  8.25E-01
3.162E+00 9.224E-01 1.858E+00  8.41E-01
2.985E+00 9.223E-01 1.866E+00  8.59E-01
2.818E+00 9.143E-01 1.732E+00  8.56E-01
2.661E+00 9.120E-01 1.541E+00  8.39E-01
2.512E+00 9.118E-01 1.372E+00  8.20E-01
2.371E+00 9.202E-01 1.297E+00  8.09E-01
2.239E+00 9.333E-01 1.346E+00  8.27E-01
2.113E+00 9.434E-01 1.475E+00  8.48E-01
1.995E+00 9.504E-01 1.569E+00  8.62E-01
1.884E+00 9.555E-01 1.530E+00  8.68E-01
1.778E+00 9.574E-01 1.382E+00  8.66E-01
1.679E+00 9.555E-01 1.262E+00  8.64E-01
1.585E+00 9.572E-01 1.272E+00  8.75E-01
1.496E+00 9.682E-01 1.372E+00  8.91E-01
1.413E+00 9.691E-01 1.403E+00  8.96E-01
1.334E+00 9.702E-01 1.293E+00  8.91E-01
1.259E+00 9.736E-01 1.226E+00  8.89E-01
1.189E+00 9.831E-01 1.277E+00  9.00E-01
1.122E+00 9.818E-01 1.312E+00  9.08E-01
1.059E+00 9.826E-01 1.235E+00  9.07E-01
1.000E+00 9.848E-01 1.211E+00  9.09E-01
9.441E-01 9.856E-01 1.262E+00  9.15E-01
8.913E-01 9.877E-01 1.219E+00  9.16E-01
8.414E-01 9.892E-01 1.196E+00  9.17E-01
7.943E-01 9.868E-01 1.229E+00  9.22E-01
7.499E-01 9.867E-01 1.186E+00  9.21E-01
7.079E-01 9.849E-01 1.204E+00  9.24E-01
6.683E-01 9.828E-01 1.188E+00  9.25E-01
6.310E-01 9.805E-01 1.189E+00  9.26E-01
5.957E-01 9.777E-01 1.181E+00  9.27E-01
5.623E-01 9.748E-01 1.184E+00  9.28E-01
5.309E-01 9.716E-01 1.172E+00  9.28E-01
5.012E-01 9.683E-01 1.180E+00  9.29E-01
4.732E-01 9.648E-01 1.173E+00  9.29E-01
4.467E-01 9.612E-01 1.169E+00  9.28E-01
4.217E-01 9.575E-01 1.171E+00  9.29E-01
3.981E-01 9.538E-01 1.171E+00  9.29E-01
3.758E-01 9.500E-01 1.170E+00  9.28E-01
3.548E-01 9.461E-01 1.169E+00  9.28E-01
3.350E-01 9.422E-01 1.169E+00  9.27E-01
3.162E-01 9.382E-01 1.168E+00  9.27E-01
2.985E-01 9.341E-01 1.167E+00  9.26E-01
2.818E-01 9.299E-01 1.169E+00  9.25E-01
2.661E-01 9.254E-01 1.169E+00  9.23E-01
2.512E-01 9.207E-01 1.170E+00  9.22E-01
2.371E-01 9.153E-01 1.172E+00  9.19E-01
2.239E-01 9.088E-01 1.175E+00  9.16E-01
2.113E-01 9.016E-01 1.179E+00  9.12E-01
1.995E-01 8.941E-01 1.184E+00  9.07E-01
1.884E-01 8.851E-01 1.190E+00  9.01E-01
1.778E-01 8.751E-01 1.197E+00  8.95E-01
1.679E-01 8.639E-01 1.206E+00  8.87E-01
1.585E-01 8.472E-01 1.221E+00  8.75E-01
1.496E-01 8.200E-01 1.247E+00  8.55E-01
1.413E-01 8.338E-01 1.231E+00  8.70E-01
1.334E-01 8.410E-01 1.221E+00  8.76E-01
1.259E-01 8.388E-01 1.221E+00  8.76E-01
1.189E-01 8.277E-01 1.230E+00  8.70E-01
1.122E-01 8.248E-01 1.231E+00  8.69E-01
1.059E-01 8.071E-01 1.247E+00  8.58E-01
1.000E-01 7.975E-01 1.255E+00  8.55E-01
9.441E-02 7.925E-01 1.258E+00  8.55E-01
8.913E-02 7.978E-01 1.249E+00  8.63E-01
8.414E-02 7.940E-01 1.251E+00  8.61E-01
7.943E-02 7.772E-01 1.266E+00  8.53E-01
7.499E-02 7.575E-01 1.284E+00  8.44E-01
7.079E-02 7.423E-01 1.297E+00  8.40E-01
6.683E-02 7.235E-01 1.313E+00  8.34E-01
6.310E-02 7.052E-01 1.329E+00  8.32E-01
5.957E-02 7.308E-01 1.300E+00  8.62E-01
5.623E-02 8.082E-01 1.220E+00  9.12E-01
5.309E-02 8.385E-01 1.188E+00  9.30E-01
5.012E-02 8.579E-01 1.167E+00  9.42E-01
4.732E-02 8.711E-01 1.152E+00  9.50E-01
4.467E-02 8.810E-01 1.141E+00  9.56E-01
4.217E-02 8.888E-01 1.132E+00  9.61E-01
3.981E-02 8.952E-01 1.125E+00  9.65E-01
3.758E-02 9.007E-01 1.118E+00  9.68E-01
3.548E-02 9.057E-01 1.112E+00  9.71E-01
3.350E-02 9.103E-01 1.107E+00  9.74E-01
3.162E-02 9.147E-01 1.101E+00  9.77E-01
2.985E-02 9.189E-01 1.096E+00  9.79E-01
2.818E-02 9.230E-01 1.091E+00  9.81E-01
2.661E-02 9.273E-01 1.086E+00  9.83E-01
2.512E-02 9.317E-01 1.081E+00  9.85E-01
2.371E-02 9.354E-01 1.065E+00  9.87E-01
2.239E-02 9.408E-01 1.059E+00  9.89E-01
2.113E-02 9.448E-01 1.055E+00  9.91E-01
1.995E-02 9.499E-01 1.050E+00  9.92E-01
1.884E-02 9.548E-01 1.045E+00  9.93E-01
1.778E-02 9.556E-01 1.044E+00  9.94E-01
1.679E-02 9.580E-01 1.042E+00  9.94E-01
1.585E-02 9.607E-01 1.039E+00  9.95E-01
1.496E-02 9.635E-01 1.037E+00  9.96E-01
1.413E-02 9.664E-01 1.034E+00  9.96E-01
1.334E-02 9.703E-01 1.030E+00  9.97E-01
1.259E-02 9.718E-01 1.028E+00  9.97E-01
1.189E-02 9.731E-01 1.027E+00  9.98E-01
1.122E-02 9.762E-01 1.024E+00  9.98E-01
1.059E-02 9.816E-01 1.018E+00  9.99E-01
1.000E-02 9.788E-01 1.021E+00  9.98E-01
9.441E-03 9.790E-01 1.021E+00  9.99E-01
8.913E-03 9.798E-01 1.020E+00  9.99E-01
8.414E-03 9.809E-01 1.019E+00  9.99E-01
7.943E-03 9.821E-01 1.018E+00  9.99E-01
7.499E-03 9.837E-01 1.016E+00  9.99E-01
7.079E-03 9.847E-01 1.015E+00  9.99E-01
6.683E-03 9.855E-01 1.014E+00  9.99E-01
6.310E-03 9.865E-01 1.014E+00  9.99E-01
5.957E-03 9.874E-01 1.013E+00  1.00E+00
5.623E-03 9.883E-01 1.012E+00  1.00E+00
5.309E-03 9.889E-01 1.011E+00  1.00E+00
5.012E-03 9.894E-01 1.011E+00  1.00E+00
4.732E-03 9.897E-01 1.010E+00  1.00E+00
4.467E-03 9.899E-01 1.010E+00  1.00E+00
4.217E-03 9.900E-01 1.010E+00  1.00E+00
3.981E-03 9.899E-01 1.010E+00  1.00E+00
3.758E-03 9.898E-01 1.010E+00  1.00E+00
3.548E-03 9.897E-01 1.010E+00  1.00E+00
3.350E-03 9.895E-01 1.011E+00  1.00E+00
3.162E-03 9.892E-01 1.011E+00  1.00E+00
2.985E-03 9.890E-01 1.011E+00  1.00E+00
2.818E-03 9.888E-01 1.011E+00  1.00E+00
2.661E-03 9.885E-01 1.012E+00  1.00E+00
2.512E-03 9.877E-01 1.012E+00  1.00E+00
2.371E-03 9.865E-01 1.014E+00  1.00E+00
2.239E-03 9.966E-01 1.003E+00  1.00E+00
2.113E-03 9.960E-01 1.004E+00  1.00E+00
1.995E-03 9.953E-01 1.005E+00  1.00E+00
1.884E-03 9.945E-01 1.005E+00  1.00E+00
1.778E-03 9.934E-01 1.007E+00  1.00E+00
1.679E-03 9.921E-01 1.008E+00  1.00E+00
1.585E-03 9.967E-01 1.003E+00  1.00E+00
1.496E-03 9.958E-01 1.004E+00  1.00E+00
1.413E-03 9.956E-01 1.004E+00  1.00E+00
1.334E-03 9.944E-01 1.006E+00  1.00E+00
1.259E-03 9.929E-01 1.007E+00  1.00E+00
1.189E-03 9.908E-01 1.009E+00  1.00E+00
1.122E-03 9.879E-01 1.012E+00  1.00E+00
1.059E-03 9.840E-01 1.016E+00  1.00E+00
1.000E-03 9.785E-01 1.021E+00  1.00E+00

6.310E+00 = radius(micron) Astronomical silicate                   
w(micron)  Q_abs     Q_sca     g=<cos>
1.000E+03 8.691E-04 4.015E-06  7.97E-04
9.441E+02 9.758E-04 5.055E-06  8.94E-04
8.913E+02 1.096E-03 6.365E-06  1.00E-03
8.414E+02 1.231E-03 8.015E-06  1.13E-03
7.943E+02 1.382E-03 1.009E-05  1.26E-03
7.499E+02 1.552E-03 1.271E-05  1.42E-03
7.079E+02 1.744E-03 1.601E-05  1.59E-03
6.683E+02 1.959E-03 2.016E-05  1.78E-03
6.310E+02 2.201E-03 2.539E-05  2.00E-03
5.957E+02 2.474E-03 3.197E-05  2.25E-03
5.623E+02 2.781E-03 4.027E-05  2.52E-03
5.309E+02 3.127E-03 5.073E-05  2.83E-03
5.012E+02 3.517E-03 6.391E-05  3.17E-03
4.732E+02 3.957E-03 8.051E-05  3.56E-03
4.467E+02 4.453E-03 1.014E-04  3.99E-03
4.217E+02 5.014E-03 1.278E-04  4.48E-03
3.981E+02 5.647E-03 1.610E-04  5.03E-03
3.758E+02 6.362E-03 2.030E-04  5.64E-03
3.548E+02 7.171E-03 2.559E-04  6.33E-03
3.350E+02 8.091E-03 3.225E-04  7.10E-03
3.162E+02 9.134E-03 4.066E-04  7.97E-03
2.985E+02 1.032E-02 5.128E-04  8.94E-03
2.818E+02 1.166E-02 6.469E-04  1.00E-02
2.661E+02 1.320E-02 8.162E-04  1.13E-02
2.512E+02 1.495E-02 1.030E-03  1.26E-02
2.371E+02 1.695E-02 1.300E-03  1.42E-02
2.239E+02 1.925E-02 1.642E-03  1.59E-02
2.113E+02 2.189E-02 2.074E-03  1.79E-02
1.995E+02 2.493E-02 2.621E-03  2.00E-02
1.884E+02 2.844E-02 3.314E-03  2.25E-02
1.778E+02 3.250E-02 4.193E-03  2.52E-02
1.679E+02 3.722E-02 5.307E-03  2.83E-02
1.585E+02 4.275E-02 6.722E-03  3.18E-02
1.496E+02 4.922E-02 8.521E-03  3.56E-02
1.413E+02 5.686E-02 1.081E-02  4.00E-02
1.334E+02 6.589E-02 1.373E-02  4.49E-02
1.259E+02 7.663E-02 1.745E-02  5.03E-02
1.189E+02 8.948E-02 2.220E-02  5.64E-02
1.122E+02 1.049E-01 2.829E-02  6.33E-02
1.059E+02 1.237E-01 3.608E-02  7.09E-02
1.000E+02 1.466E-01 4.610E-02  7.94E-02
9.441E+01 1.748E-01 5.898E-02  8.89E-02
8.913E+01 2.096E-01 7.559E-02  9.93E-02
8.414E+01 2.528E-01 9.704E-02  1.11E-01
7.943E+01 3.069E-01 1.248E-01  1.23E-01
7.499E+01 3.746E-01 1.607E-01  1.36E-01
7.079E+01 4.593E-01 2.071E-01  1.50E-01
6.683E+01 5.646E-01 2.669E-01  1.64E-01
6.310E+01 6.934E-01 3.435E-01  1.77E-01
5.957E+01 8.467E-01 4.407E-01  1.88E-01
5.623E+01 1.021E+00 5.614E-01  1.97E-01
5.309E+01 1.208E+00 7.067E-01  2.02E-01
5.012E+01 1.392E+00 8.745E-01  2.05E-01
4.732E+01 1.554E+00 1.056E+00  2.06E-01
4.467E+01 1.680E+00 1.236E+00  2.06E-01
4.217E+01 1.759E+00 1.397E+00  2.10E-01
3.981E+01 1.792E+00 1.520E+00  2.18E-01
3.758E+01 1.787E+00 1.597E+00  2.32E-01
3.548E+01 1.754E+00 1.630E+00  2.50E-01
3.350E+01 1.709E+00 1.621E+00  2.74E-01
3.162E+01 1.663E+00 1.582E+00  3.04E-01
2.985E+01 1.629E+00 1.531E+00  3.42E-01
2.818E+01 1.612E+00 1.482E+00  3.87E-01
2.661E+01 1.611E+00 1.445E+00  4.36E-01
2.512E+01 1.621E+00 1.423E+00  4.85E-01
2.371E+01 1.632E+00 1.412E+00  5.29E-01
2.239E+01 1.633E+00 1.406E+00  5.65E-01
2.113E+01 1.621E+00 1.391E+00  5.93E-01
1.995E+01 1.600E+00 1.362E+00  6.17E-01
1.884E+01 1.580E+00 1.300E+00  6.45E-01
1.778E+01 1.560E+00 1.240E+00  6.77E-01
1.679E+01 1.542E+00 1.227E+00  7.08E-01
1.585E+01 1.532E+00 1.291E+00  7.33E-01
1.496E+01 1.542E+00 1.393E+00  7.45E-01
1.413E+01 1.565E+00 1.402E+00  7.47E-01
1.334E+01 1.509E+00 1.327E+00  7.42E-01
1.259E+01 1.451E+00 1.335E+00  7.43E-01
1.189E+01 1.413E+00 1.350E+00  7.47E-01
1.122E+01 1.387E+00 1.353E+00  7.56E-01
1.059E+01 1.360E+00 1.347E+00  7.65E-01
1.000E+01 1.337E+00 1.286E+00  7.84E-01
9.441E+00 1.291E+00 1.201E+00  8.04E-01
8.913E+00 1.232E+00 9.825E-01  8.48E-01
8.414E+00 1.196E+00 8.043E-01  8.86E-01
7.943E+00 1.080E+00 8.055E-01  9.11E-01
7.499E+00 9.112E-01 2.021E+00  8.94E-01
7.079E+00 9.016E-01 2.444E+00  8.52E-01
6.683E+00 9.904E-01 2.057E+00  8.10E-01
6.310E+00 9.791E-01 1.552E+00  7.45E-01
5.957E+00 1.015E+00 1.281E+00  7.11E-01
5.623E+00 1.023E+00 1.140E+00  7.00E-01
5.309E+00 9.863E-01 1.286E+00  7.65E-01
5.012E+00 1.009E+00 1.509E+00  8.21E-01
4.732E+00 1.000E+00 1.669E+00  8.64E-01
4.467E+00 9.822E-01 1.733E+00  8.72E-01
4.217E+00 9.902E-01 1.634E+00  8.72E-01
3.981E+00 9.862E-01 1.441E+00  8.56E-01
3.758E+00 9.816E-01 1.277E+00  8.42E-01
3.548E+00 9.842E-01 1.245E+00  8.42E-01
3.350E+00 9.866E-01 1.343E+00  8.54E-01
3.162E+00 9.905E-01 1.466E+00  8.70E-01
2.985E+00 9.964E-01 1.486E+00  8.80E-01
2.818E+00 9.981E-01 1.377E+00  8.80E-01
2.661E+00 9.934E-01 1.252E+00  8.76E-01
2.512E+00 9.869E-01 1.239E+00  8.82E-01
2.371E+00 9.914E-01 1.327E+00  8.96E-01
2.239E+00 9.926E-01 1.375E+00  9.02E-01
2.113E+00 9.884E-01 1.286E+00  8.97E-01
1.995E+00 9.913E-01 1.215E+00  8.95E-01
1.884E+00 9.953E-01 1.258E+00  9.03E-01
1.778E+00 9.923E-01 1.298E+00  9.11E-01
1.679E+00 9.919E-01 1.229E+00  9.09E-01
1.585E+00 9.924E-01 1.204E+00  9.11E-01
1.496E+00 9.917E-01 1.254E+00  9.17E-01
1.413E+00 9.923E-01 1.216E+00  9.17E-01
1.334E+00 9.926E-01 1.193E+00  9.18E-01
1.259E+00 9.897E-01 1.225E+00  9.23E-01
1.189E+00 9.890E-01 1.185E+00  9.22E-01
1.122E+00 9.868E-01 1.200E+00  9.24E-01
1.059E+00 9.845E-01 1.188E+00  9.25E-01
1.000E+00 9.820E-01 1.185E+00  9.26E-01
9.441E-01 9.793E-01 1.182E+00  9.27E-01
8.913E-01 9.762E-01 1.180E+00  9.28E-01
8.414E-01 9.731E-01 1.173E+00  9.29E-01
7.943E-01 9.698E-01 1.178E+00  9.29E-01
7.499E-01 9.665E-01 1.169E+00  9.29E-01
7.079E-01 9.631E-01 1.170E+00  9.30E-01
6.683E-01 9.597E-01 1.171E+00  9.30E-01
6.310E-01 9.563E-01 1.167E+00  9.30E-01
5.957E-01 9.530E-01 1.165E+00  9.30E-01
5.623E-01 9.496E-01 1.164E+00  9.30E-01
5.309E-01 9.464E-01 1.163E+00  9.30E-01
5.012E-01 9.432E-01 1.162E+00  9.30E-01
4.732E-01 9.400E-01 1.162E+00  9.30E-01
4.467E-01 9.369E-01 1.161E+00  9.30E-01
4.217E-01 9.339E-01 1.161E+00  9.30E-01
3.981E-01 9.308E-01 1.160E+00  9.30E-01
3.758E-01 9.278E-01 1.160E+00  9.29E-01
3.548E-01 9.248E-01 1.160E+00  9.29E-01
3.350E-01 9.218E-01 1.160E+00  9.28E-01
3.162E-01 9.187E-01 1.160E+00  9.27E-01
2.985E-01 9.154E-01 1.160E+00  9.26E-01
2.818E-01 9.121E-01 1.160E+00  9.25E-01
2.661E-01 9.085E-01 1.161E+00  9.24E-01
2.512E-01 9.045E-01 1.163E+00  9.22E-01
2.371E-01 9.000E-01 1.165E+00  9.19E-01
2.239E-01 8.942E-01 1.168E+00  9.16E-01
2.113E-01 8.878E-01 1.172E+00  9.12E-01
1.995E-01 8.809E-01 1.177E+00  9.07E-01
1.884E-01 8.726E-01 1.183E+00  9.01E-01
1.778E-01 8.633E-01 1.190E+00  8.95E-01
1.679E-01 8.526E-01 1.199E+00  8.87E-01
1.585E-01 8.364E-01 1.214E+00  8.74E-01
1.496E-01 8.095E-01 1.240E+00  8.54E-01
1.413E-01 8.238E-01 1.224E+00  8.70E-01
1.334E-01 8.314E-01 1.214E+00  8.76E-01
1.259E-01 8.298E-01 1.214E+00  8.76E-01
1.189E-01 8.191E-01 1.224E+00  8.69E-01
1.122E-01 8.167E-01 1.224E+00  8.69E-01
1.059E-01 7.994E-01 1.241E+00  8.58E-01
1.000E-01 7.903E-01 1.248E+00  8.55E-01
9.441E-02 7.859E-01 1.251E+00  8.55E-01
8.913E-02 7.919E-01 1.243E+00  8.63E-01
8.414E-02 7.885E-01 1.245E+00  8.61E-01
7.943E-02 7.722E-01 1.260E+00  8.52E-01
7.499E-02 7.531E-01 1.277E+00  8.44E-01
7.079E-02 7.386E-01 1.290E+00  8.39E-01
6.683E-02 7.205E-01 1.307E+00  8.34E-01
6.310E-02 7.030E-01 1.322E+00  8.32E-01
5.957E-02 7.292E-01 1.294E+00  8.61E-01
5.623E-02 8.066E-01 1.215E+00  9.12E-01
5.309E-02 8.369E-01 1.183E+00  9.30E-01
5.012E-02 8.563E-01 1.163E+00  9.42E-01
4.732E-02 8.696E-01 1.148E+00  9.50E-01
4.467E-02 8.795E-01 1.138E+00  9.56E-01
4.217E-02 8.874E-01 1.129E+00  9.61E-01
3.981E-02 8.939E-01 1.122E+00  9.65E-01
3.758E-02 8.974E-01 1.103E+00  9.68E-01
3.548E-02 9.026E-01 1.097E+00  9.71E-01
3.350E-02 9.075E-01 1.092E+00  9.74E-01
3.162E-02 9.122E-01 1.088E+00  9.76E-01
2.985E-02 9.167E-01 1.083E+00  9.79E-01
2.818E-02 9.211E-01 1.079E+00  9.81E-01
2.661E-02 9.256E-01 1.074E+00  9.83E-01
2.512E-02 9.302E-01 1.070E+00  9.85E-01
2.371E-02 9.354E-01 1.065E+00  9.87E-01
2.239E-02 9.408E-01 1.059E+00  9.89E-01
2.113E-02 9.448E-01 1.055E+00  9.91E-01
1.995E-02 9.499E-01 1.050E+00  9.92E-01
1.884E-02 9.548E-01 1.045E+00  9.93E-01
1.778E-02 9.556E-01 1.044E+00  9.94E-01
1.679E-02 9.580E-01 1.042E+00  9.94E-01
1.585E-02 9.607E-01 1.039E+00  9.95E-01
1.496E-02 9.635E-01 1.037E+00  9.96E-01
1.413E-02 9.664E-01 1.034E+00  9.96E-01
1.334E-02 9.703E-01 1.030E+00  9.97E-01
1.259E-02 9.718E-01 1.028E+00  9.97E-01
1.189E-02 9.731E-01 1.027E+00  9.98E-01
1.122E-02 9.762E-01 1.024E+00  9.98E-01
1.059E-02 9.816E-01 1.018E+00  9.99E-01
1.000E-02 9.788E-01 1.021E+00  9.98E-01
9.441E-03 9.790E-01 1.021E+00  9.99E-01
8.913E-03 9.798E-01 1.020E+00  9.99E-01
8.414E-03 9.809E-01 1.019E+00  9.99E-01
7.943E-03 9.821E-01 1.018E+00  9.99E-01
7.499E-03 9.837E-01 1.016E+00  9.99E-01
7.079E-03 9.847E-01 1.015E+00  9.99E-01
6.683E-03 9.855E-01 1.014E+00  9.99E-01
6.310E-03 9.865E-01 1.013E+00  9.99E-01
5.957E-03 9.875E-01 1.012E+00  1.00E+00
5.623E-03 9.884E-01 1.012E+00  1.00E+00
5.309E-03 9.892E-01 1.011E+00  1.00E+00
5.012E-03 9.898E-01 1.010E+00  1.00E+00
4.732E-03 9.902E-01 1.010E+00  1.00E+00
4.467E-03 9.905E-01 1.010E+00  1.00E+00
4.217E-03 9.907E-01 1.009E+00  1.00E+00
3.981E-03 9.908E-01 1.009E+00  1.00E+00
3.758E-03 9.909E-01 1.009E+00  1.00E+00
3.548E-03 9.909E-01 1.009E+00  1.00E+00
3.350E-03 9.910E-01 1.009E+00  1.00E+00
3.162E-03 9.911E-01 1.009E+00  1.00E+00
2.985E-03 9.914E-01 1.009E+00  1.00E+00
2.818E-03 9.920E-01 1.008E+00  1.00E+00
2.661E-03 9.927E-01 1.007E+00  1.00E+00
2.512E-03 9.932E-01 1.007E+00  1.00E+00
2.371E-03 9.937E-01 1.006E+00  1.00E+00
2.239E-03 9.984E-01 1.002E+00  1.00E+00
2.113E-03 9.981E-01 1.002E+00  1.00E+00
1.995E-03 9.978E-01 1.002E+00  1.00E+00
1.884E-03 9.975E-01 1.002E+00  1.00E+00
1.778E-03 9.972E-01 1.003E+00  1.00E+00
1.679E-03 9.968E-01 1.003E+00  1.00E+00
1.585E-03 9.988E-01 1.001E+00  1.00E+00
1.496E-03 9.984E-01 1.002E+00  1.00E+00
1.413E-03 9.983E-01 1.002E+00  1.00E+00
